ax,ay,az,gx,gy,gz,time
-1.27,-1.38,9.27,-0.15,1.54,-0.01,1771658362.337628
-1.27,-1.38,9.27,0.04,1.4,-0.01,1771658362.3505359
-1.87,-1.56,10.74,0.06,1.4,-0.08,1771658362.363476
-1.92,-1.5,10.61,-0.07,1.34,-0.07,1771658362.376456
-1.92,-1.5,10.61,-0.17,1.27,-0.04,1771658362.389534
-1.98,-1.21,9.7,-0.18,1.11,-0.04,1771658362.4026492
-1.62,-1.19,8.89,-0.14,0.88,-0.02,1771658362.4154508
-1.62,-1.19,8.89,-0.12,0.63,-0.01,1771658362.428576
-1.73,-1.29,8.59,-0.03,-0.01,0.05,1771658362.4414551
-2.11,-1.26,8.26,0.05,-0.29,0.03,1771658362.4545019
-1.89,-1.3,8.98,0.11,-0.59,0.0,1771658362.473587
-1.89,-1.3,8.98,0.08,-1.09,0.01,1771658362.4816241
-1.9,-1.28,8.59,0.11,-1.43,0.06,1771658362.493267
-1.43,-1.2,8.44,0.22,-1.78,0.1,1771658362.506232
-1.43,-1.2,8.44,0.54,-2.25,0.19,1771658362.519218
-0.52,-1.17,9.62,0.58,-2.43,0.24,1771658362.5322938
-0.45,-1.22,10.46,0.62,-2.49,0.25,1771658362.545275
-0.45,-1.22,10.46,0.54,-2.28,0.22,1771658362.55823
-0.87,-0.8,11.0,0.45,-2.07,0.2,1771658362.571338
-1.42,-0.54,10.64,0.37,-1.96,0.17,1771658362.584342
0.06,-0.9,10.53,0.26,-1.72,0.09,1771658362.5973382
0.06,-0.9,10.53,0.21,-1.56,0.1,1771658362.610276
0.14,-0.63,10.37,0.2,-1.44,0.07,1771658362.6232991
0.22,-0.64,10.5,0.2,-1.04,0.03,1771658362.63628
0.22,-0.64,10.5,0.17,-0.49,-0.04,1771658362.649315
-1.12,-0.52,10.96,-0.11,0.77,-0.29,1771658362.662288
-0.26,-0.88,11.34,-0.33,1.12,-0.31,1771658362.6753752
-0.26,-0.88,11.34,-0.46,1.46,-0.35,1771658362.6884701
-0.92,-0.7,10.94,-0.41,2.03,-0.47,1771658362.7015119
-0.11,-1.21,10.39,-0.4,2.08,-0.43,1771658362.714709
0.21,-1.63,10.58,-0.43,2.13,-0.36,1771658362.7275252
0.21,-1.63,10.58,-0.53,2.26,-0.23,1771658362.74048
-0.39,-1.37,9.9,-0.56,2.12,-0.19,1771658362.7534678
-0.48,-1.35,9.5,-0.53,1.92,-0.16,1771658362.766581
-0.48,-1.35,9.5,-0.35,1.45,-0.03,1771658362.779485
-0.64,-1.31,9.24,-0.27,1.22,0.02,1771658362.792555
-0.81,-1.17,9.04,-0.22,0.99,0.05,1771658362.805546
-1.43,-1.03,8.29,-0.11,0.44,0.13,1771658362.8185248
-1.43,-1.03,8.29,-0.01,0.1,0.13,1771658362.8315609
-1.7,-1.19,8.15,0.08,-0.19,0.11,1771658362.844506
-1.72,-1.27,8.79,0.29,-0.76,0.19,1771658362.857434
-1.72,-1.27,8.79,0.31,-1.03,0.18,1771658362.870474
-1.13,-1.36,9.44,0.31,-1.3,0.2,1771658362.883487
-1.01,-1.14,9.2,0.37,-1.69,0.23,1771658362.896496
-1.01,-1.14,9.2,0.42,-1.8,0.22,1771658362.9095502
-1.08,-1.06,9.57,0.48,-1.8,0.19,1771658362.922465
-0.95,-1.02,10.3,0.46,-1.68,0.13,1771658362.935605
-1.27,-0.96,10.71,0.4,-1.51,0.03,1771658362.948502
-1.27,-0.96,10.71,0.33,-1.38,-0.08,1771658362.9614851
-0.24,-0.9,10.67,0.25,-1.02,-0.12,1771658362.974517
-0.06,-0.86,10.63,0.19,-0.63,-0.1,1771658362.987679
-0.06,-0.86,10.63,0.11,-0.24,-0.1,1771658363.000598
-0.26,-0.65,10.67,-0.09,0.33,-0.1,1771658363.01359
-0.02,-0.78,10.46,-0.14,0.54,-0.1,1771658363.026596
-0.02,-0.78,10.46,-0.19,0.72,-0.07,1771658363.039712
0.34,-1.06,10.59,-0.29,0.95,0.04,1771658363.052573
0.05,-1.25,10.44,-0.31,1.13,0.09,1771658363.065473
-1.25,-1.26,10.17,-0.3,1.42,0.1,1771658363.0785248
-1.25,-1.26,10.17,-0.33,2.22,-0.02,1771658363.0916648
-1.8,-1.23,10.22,-0.42,2.27,-0.1,1771658363.104754
-1.07,-1.24,9.44,-0.47,1.98,-0.09,1771658363.11765
-1.07,-1.24,9.44,-0.41,1.7,-0.08,1771658363.130527
-1.42,-1.14,9.34,-0.35,1.4,-0.1,1771658363.143519
-1.06,-1.28,9.7,-0.26,0.81,-0.1,1771658363.15661
-1.88,-1.17,9.43,-0.22,0.57,-0.09,1771658363.169538
-1.88,-1.17,9.43,-0.18,0.36,-0.07,1771658363.182584
-2.26,-1.44,8.87,0.02,0.12,-0.01,1771658363.195574
-1.96,-1.24,9.36,0.07,-0.01,0.01,1771658363.208817
-1.96,-1.24,9.36,0.04,-0.1,0.03,1771658363.221743
-1.49,-1.37,9.12,0.06,-0.54,0.13,1771658363.234557
-1.39,-1.47,8.78,0.16,-0.93,0.16,1771658363.247576
-1.39,-1.47,8.78,0.26,-1.3,0.19,1771658363.26052
-0.75,-1.17,9.24,0.39,-1.98,0.22,1771658363.2737641
-1.13,-1.19,9.28,0.45,-2.21,0.19,1771658363.286761
-1.22,-0.98,9.71,0.51,-2.34,0.19,1771658363.29984
-1.22,-0.98,9.71,0.62,-2.48,0.18,1771658363.312609
-0.37,-1.29,10.51,0.57,-2.3,0.15,1771658363.3257349
0.2,-0.79,11.0,0.47,-2.15,0.23,1771658363.338749
0.2,-0.79,11.0,0.13,-1.58,0.16,1771658363.351618
-0.57,-0.85,10.59,0.04,-1.16,0.06,1771658363.3646111
-0.46,-0.77,9.94,0.04,-0.74,0.06,1771658363.3775191
-0.46,-0.77,9.94,0.06,-0.1,-0.06,1771658363.390812
-0.27,-1.03,10.65,0.02,0.09,-0.08,1771658363.403732
-0.43,-0.9,10.85,0.01,0.37,-0.12,1771658363.41671
-0.64,-0.91,11.1,-0.05,1.07,-0.24,1771658363.4296188
-0.64,-0.91,11.1,-0.18,1.48,-0.32,1771658363.442587
-0.4,-1.09,10.92,-0.32,1.9,-0.42,1771658363.455777
-0.99,-1.36,10.37,-0.49,2.08,-0.59,1771658363.468631
-0.99,-1.36,10.37,-0.5,2.1,-0.64,1771658363.481596
-0.49,-1.11,10.46,-0.5,2.3,-0.64,1771658363.494658
-1.15,-1.49,10.11,-0.53,2.6,-0.68,1771658363.507616
-1.26,-1.31,9.29,-0.54,2.51,-0.65,1771658363.520799
-1.26,-1.31,9.29,-0.54,2.14,-0.56,1771658363.533708
-1.43,-1.16,9.03,-0.44,1.18,-0.39,1771658363.5465999
-0.57,-1.42,8.89,-0.3,0.92,-0.34,1771658363.559844
-0.57,-1.42,8.89,-0.19,0.66,-0.22,1771658363.572764
-1.6,-1.5,8.57,-0.06,0.18,-0.04,1771658363.585693
-1.25,-1.56,8.49,0.01,0.02,0.02,1771658363.598646
-1.25,-1.56,8.49,0.1,-0.35,0.13,1771658363.611598
-2.03,-1.53,9.01,0.13,-0.63,0.1,1771658363.6248052
-1.4,-1.5,9.2,0.18,-0.93,0.14,1771658363.6378071
-1.47,-1.5,9.07,0.36,-1.52,0.19,1771658363.650638
-1.47,-1.5,9.07,0.43,-1.76,0.21,1771658363.663748
-0.93,-1.36,9.4,0.48,-1.91,0.24,1771658363.676691
-0.6,-1.14,9.47,0.53,-2.19,0.28,1771658363.689971
-0.6,-1.14,9.47,0.54,-2.33,0.28,1771658363.702668
-0.11,-1.25,9.92,0.56,-2.33,0.28,1771658363.715606
-0.08,-0.98,10.93,0.43,-2.27,0.28,1771658363.7287
-0.08,-0.98,10.93,0.38,-2.11,0.23,1771658363.74179
-0.04,-0.88,10.7,0.37,-1.88,0.18,1771658363.754804
0.23,-0.94,10.59,0.26,-1.51,0.15,1771658363.767759
-0.54,-0.87,10.48,0.24,-1.07,0.14,1771658363.780736
-0.54,-0.87,10.48,0.18,-0.43,0.06,1771658363.793708
-0.6,-0.89,10.92,-0.2,0.64,-0.04,1771658363.806863
-0.21,-0.95,10.33,-0.31,0.81,-0.09,1771658363.819767
-0.21,-0.95,10.33,-0.29,0.89,-0.11,1771658363.83266
-1.07,-1.02,10.07,-0.21,1.24,-0.37,1771658363.845682
-0.55,-1.1,11.18,-0.31,1.37,-0.47,1771658363.858635
-0.55,-1.1,11.18,-0.38,1.47,-0.51,1771658363.871774
0.07,-1.42,10.7,-0.4,1.53,-0.46,1771658363.8846872
0.33,-1.55,10.28,-0.4,1.58,-0.38,1771658363.897763
-0.12,-1.36,9.87,-0.46,1.56,-0.32,1771658363.9106061
-0.12,-1.36,9.87,-0.51,1.53,-0.29,1771658363.9238982
-0.14,-1.38,9.67,-0.49,1.51,-0.27,1771658363.9367008
-0.13,-1.42,9.59,-0.44,1.49,-0.25,1771658363.949894
-0.13,-1.42,9.59,-0.33,1.58,-0.09,1771658363.96271
1.22,-1.83,9.45,-0.34,1.45,0.12,1771658363.975884
-0.12,-1.45,8.18,-0.33,1.2,0.35,1771658363.988867
-2.57,-0.8,7.68,-0.21,0.17,0.41,1771658364.0016599
-2.57,-0.8,7.68,-0.06,-0.29,0.28,1771658364.014931
-1.92,-1.51,8.23,0.09,-0.61,0.2,1771658364.02769
-2.2,-1.48,9.88,0.27,-0.83,0.19,1771658364.040888
-2.2,-1.48,9.88,0.26,-0.91,0.18,1771658364.053762
-2.75,-1.41,9.6,0.41,-1.27,0.23,1771658364.0667908
-0.57,-1.76,9.48,0.51,-1.3,0.28,1771658364.0797062
-0.57,-1.76,9.48,0.52,-1.45,0.4,1771658364.0927
-0.14,-1.67,9.22,0.51,-1.83,0.5,1771658364.105898
0.63,-1.35,9.5,0.54,-2.0,0.59,1771658364.118746
-0.26,-1.35,10.22,0.53,-2.27,0.72,1771658364.131706
-0.26,-1.35,10.22,0.45,-2.61,0.64,1771658364.144726
0.04,-1.04,11.9,0.34,-2.46,0.53,1771658364.1576781
0.37,-0.97,11.54,0.28,-2.3,0.45,1771658364.1708732
0.37,-0.97,11.54,0.08,-1.91,0.41,1771658364.183914
0.74,-0.79,10.72,0.07,-1.42,0.36,1771658364.196892
-0.48,-1.02,10.06,0.04,-0.71,0.28,1771658364.209744
-0.48,-1.02,10.06,-0.13,0.79,0.07,1771658364.22309
-0.55,-0.61,10.97,-0.27,1.24,-0.08,1771658364.235738
-0.22,-0.89,10.44,-0.32,1.41,-0.23,1771658364.248826
-0.23,-1.0,10.35,-0.14,1.49,-0.36,1771658364.261743
-0.23,-1.0,10.35,-0.08,1.63,-0.43,1771658364.2749052
-0.57,-1.25,10.56,-0.1,1.84,-0.53,1771658364.287939
1.13,-2.27,9.7,-0.25,1.97,-0.4,1771658364.300771
1.13,-2.27,9.7,-0.29,1.91,-0.27,1771658364.3137221
0.25,-1.15,9.7,-0.32,1.82,-0.26,1771658364.3267782
-0.07,-1.31,9.85,-0.3,1.66,-0.36,1771658364.339872
-0.58,-1.47,9.84,-0.26,1.57,-0.35,1771658364.3527648
-0.58,-1.47,9.84,-0.25,1.52,-0.36,1771658364.365706
-1.77,-1.23,10.01,-0.35,1.17,-0.39,1771658364.378765
-1.0,-1.41,9.64,-0.36,1.0,-0.43,1771658364.392045
-1.0,-1.41,9.64,-0.34,0.87,-0.4,1771658364.405021
-0.42,-1.55,9.19,-0.22,0.4,-0.26,1771658364.4179468
-1.38,-1.3,9.19,-0.14,0.15,-0.25,1771658364.430743
-1.38,-1.3,9.19,-0.07,-0.06,-0.23,1771658364.4441128
-0.71,-1.64,9.23,-0.02,-0.55,-0.09,1771658364.4567528
-0.44,-1.9,8.98,-0.02,-0.9,-0.04,1771658364.4698
-0.16,-1.74,9.02,0.01,-1.25,0.01,1771658364.4827352
-0.16,-1.74,9.02,0.12,-1.66,0.08,1771658364.495779
0.06,-1.83,9.41,0.12,-1.78,0.11,1771658364.5087528
-0.55,-0.98,9.61,0.1,-1.88,0.13,1771658364.521775
-0.55,-0.98,9.61,0.2,-2.03,0.08,1771658364.534836
0.8,-1.24,9.53,0.29,-1.87,0.08,1771658364.547859
0.66,-1.26,9.66,0.3,-1.67,0.11,1771658364.560798
0.66,-1.26,9.66,0.23,-1.59,0.1,1771658364.573958
0.17,-1.52,10.38,0.15,-1.46,0.08,1771658364.586925
-0.72,-1.27,10.72,0.07,-0.6,-0.03,1771658364.599998
-0.16,-1.47,11.19,-0.02,-0.29,-0.05,1771658364.612811
-0.16,-1.47,11.19,-0.1,-0.02,-0.08,1771658364.625855
0.01,-1.3,10.57,-0.08,0.42,-0.15,1771658364.638945
-0.01,-1.51,10.25,-0.03,0.67,-0.2,1771658364.651975
-0.01,-1.51,10.25,-0.05,0.97,-0.21,1771658364.6648068
-0.81,-1.65,11.2,-0.32,1.72,-0.32,1771658364.677792
-0.95,-1.68,11.39,-0.47,2.18,-0.36,1771658364.690866
-0.95,-1.68,11.39,-0.56,2.51,-0.38,1771658364.704
-0.49,-1.93,10.43,-0.49,2.64,-0.37,1771658364.7168949
-0.22,-1.9,10.16,-0.41,2.6,-0.34,1771658364.729816
-0.46,-1.98,9.87,-0.38,2.62,-0.41,1771658364.743072
-0.46,-1.98,9.87,-0.47,2.19,-0.38,1771658364.756056
-1.27,-1.79,9.68,-0.45,2.06,-0.37,1771658364.769
-1.95,-1.99,9.69,-0.42,1.99,-0.38,1771658364.782067
-1.95,-1.99,9.69,-0.48,1.56,-0.27,1771658364.794959
-1.58,-2.05,9.54,-0.45,1.26,-0.14,1771658364.807931
-0.89,-1.93,8.32,-0.33,1.01,0.0,1771658364.821002
-1.18,-1.81,7.51,0.14,0.41,0.19,1771658364.8338392
-1.18,-1.81,7.51,0.31,0.14,0.22,1771658364.8468769
-1.68,-2.45,7.86,0.34,-0.18,0.24,1771658364.8597918
-1.53,-2.15,8.32,0.22,-0.87,0.26,1771658364.8730938
-1.53,-2.15,8.32,0.23,-1.2,0.27,1771658364.885835
-1.68,-1.95,8.59,0.34,-1.55,0.27,1771658364.898767
-1.13,-1.88,8.81,0.57,-2.22,0.29,1771658364.911841
-1.13,-1.88,8.81,0.69,-2.48,0.32,1771658364.92498
-0.33,-1.82,9.39,0.77,-2.66,0.38,1771658364.937929
0.08,-1.65,9.23,0.84,-2.38,0.48,1771658364.950891
-1.16,-1.05,11.39,0.78,-2.01,0.52,1771658364.9639459
-1.16,-1.05,11.39,0.57,-1.58,0.48,1771658364.9768808
-1.71,-1.06,11.68,0.14,-0.96,0.31,1771658364.9900439
-1.22,-1.45,10.61,0.15,-0.72,0.25,1771658365.002885
-1.22,-1.45,10.61,0.28,-0.47,0.19,1771658365.0158799
-0.86,-1.15,10.27,0.35,-0.43,0.16,1771658365.028843
0.57,-1.75,10.08,0.36,-0.44,0.2,1771658365.04185
0.57,-1.75,10.08,0.32,-0.59,0.37,1771658365.05492
0.88,-1.37,9.39,0.32,-0.76,0.45,1771658365.067843
0.8,-1.25,9.5,0.34,-0.92,0.52,1771658365.080849
-0.88,-0.68,10.86,0.29,-0.98,0.35,1771658365.093853
-0.88,-0.68,10.86,0.22,-0.78,0.17,1771658365.106875
-1.26,-0.64,11.32,0.1,-0.38,0.02,1771658365.1200662
-1.54,-1.12,11.03,-0.22,0.96,-0.2,1771658365.1328561
-1.54,-1.12,11.03,-0.4,1.52,-0.32,1771658365.14593
-1.03,-0.81,11.32,-0.53,2.0,-0.45,1771658365.15907
-0.44,-1.05,10.14,-0.56,2.25,-0.6,1771658365.171896
-1.72,-1.2,10.67,-0.47,2.12,-0.62,1771658365.1848938
-1.72,-1.2,10.67,-0.43,1.98,-0.82,1771658365.1978822
-1.71,-1.11,11.53,-0.56,2.15,-1.12,1771658365.210837
-1.29,-1.97,11.18,-0.68,2.17,-1.11,1771658365.223955
-1.29,-1.97,11.18,-0.75,2.09,-0.99,1771658365.237043
-0.2,-2.23,8.53,-0.49,1.5,-0.63,1771658365.250072
0.19,-2.12,7.22,-0.28,1.02,-0.41,1771658365.262871
0.19,-2.12,7.22,-0.11,0.58,-0.25,1771658365.2759302
-0.34,-1.67,8.24,0.07,-0.18,-0.12,1771658365.289061
-0.68,-1.71,8.39,0.12,-0.55,-0.06,1771658365.3020108
-0.56,-2.06,8.12,0.22,-0.92,0.04,1771658365.314998
-0.56,-2.06,8.12,0.54,-1.73,0.37,1771658365.327895
0.72,-2.11,8.23,0.69,-2.07,0.54,1771658365.341103
1.21,-1.51,8.86,0.82,-2.39,0.68,1771658365.353972
1.21,-1.51,8.86,0.91,-3.1,0.88,1771658365.3672478
1.85,-1.5,9.15,0.93,-3.4,0.97,1771658365.3799
1.37,-0.55,10.31,0.93,-3.57,1.02,1771658365.3929238
1.37,-0.55,10.31,0.87,-3.46,1.0,1771658365.406125
0.2,-0.37,12.62,0.64,-3.3,0.95,1771658365.418976
-0.23,-0.7,12.29,0.42,-2.81,0.83,1771658365.432084
-1.56,-0.57,11.35,0.1,-1.45,0.62,1771658365.444919
-1.56,-0.57,11.35,0.02,-0.57,0.28,1771658365.4581
-0.92,-0.61,11.59,-0.08,0.27,-0.01,1771658365.471024
0.55,-0.38,11.02,-0.38,1.22,-0.33,1771658365.484283
0.55,-0.38,11.02,-0.42,1.46,-0.45,1771658365.503862
0.51,-0.41,10.36,-0.38,1.91,-0.64,1771658365.509757
1.16,-1.27,10.25,-0.36,1.98,-0.65,1771658365.522756
1.16,-1.27,10.25,-0.38,1.95,-0.61,1771658365.5358489
0.45,-1.66,10.01,-0.36,1.91,-0.51,1771658365.548728
-0.21,-1.48,9.85,-0.3,2.0,-0.52,1771658365.561693
-0.74,-1.36,10.21,-0.34,2.14,-0.6,1771658365.5747771
-0.74,-1.36,10.21,-0.5,2.34,-0.77,1771658365.587821
-0.36,-1.59,10.45,-0.59,2.32,-0.78,1771658365.600804
0.45,-1.74,9.62,-0.62,2.18,-0.71,1771658365.6137369
0.45,-1.74,9.62,-0.44,1.55,-0.39,1771658365.6268601
0.15,-2.09,8.32,-0.24,1.1,-0.22,1771658365.639893
0.11,-2.02,8.14,-0.03,0.67,-0.07,1771658365.6528609
0.82,-1.66,8.73,0.11,0.03,0.3,1771658365.6658208
0.82,-1.66,8.73,0.1,-0.2,0.43,1771658365.6789062
0.69,-1.71,8.62,0.12,-0.42,0.57,1771658365.691906
1.05,-2.26,7.07,0.4,-1.21,1.08,1771658365.704926
1.05,-2.26,7.07,0.59,-1.65,1.21,1771658365.717931
-0.67,-1.48,9.23,0.68,-1.94,1.18,1771658365.731
-1.14,-1.01,11.88,0.46,-2.01,1.01,1771658365.7439518
-1.14,-1.01,11.88,0.29,-1.87,0.86,1771658365.757029
-1.51,-0.81,11.97,0.14,-1.68,0.69,1771658365.770127
-0.85,-0.8,10.94,-0.01,-1.37,0.48,1771658365.7831528
-0.23,-1.14,9.56,-0.01,-1.28,0.41,1771658365.796005
-0.23,-1.14,9.56,0.03,-1.23,0.37,1771658365.809396
0.29,-0.79,10.75,-0.03,-1.26,0.27,1771658365.822432
-0.32,-1.01,10.12,-0.02,-1.05,0.15,1771658365.835052
-0.32,-1.01,10.12,0.03,-0.74,0.07,1771658365.848151
-1.29,-0.75,10.17,0.04,0.37,-0.22,1771658365.8609831
-1.99,-0.72,11.25,-0.07,1.08,-0.45,1771658365.8740811
-1.99,-0.72,11.25,-0.27,1.7,-0.63,1771658365.887157
-1.58,-0.84,11.68,-0.59,2.64,-0.95,1771658365.900073
0.46,-1.8,11.2,-0.72,2.71,-0.95,1771658365.91298
1.5,-2.18,9.24,-0.75,2.54,-0.79,1771658365.926005
1.5,-2.18,9.24,-0.49,1.87,-0.51,1771658365.93925
-0.36,-1.9,8.72,-0.31,1.82,-0.53,1771658365.951958
-0.85,-2.05,9.77,-0.22,2.04,-0.55,1771658365.965098
-0.85,-2.05,9.77,-0.31,1.97,-0.42,1771658365.977942
-0.68,-2.15,10.2,-0.4,1.81,-0.27,1771658365.991225
-0.7,-2.15,8.85,-0.29,1.21,0.03,1771658366.0040529
0.09,-1.78,7.65,-0.15,0.73,0.23,1771658366.017198
0.09,-1.78,7.65,-0.01,0.21,0.37,1771658366.030089
-0.19,-1.64,8.09,0.26,-0.59,0.51,1771658366.0430322
-1.55,-1.67,9.45,0.31,-0.89,0.53,1771658366.0561721
-1.55,-1.67,9.45,0.33,-1.1,0.48,1771658366.069122
-2.03,-1.62,10.53,0.26,-1.35,0.37,1771658366.0820448
-1.34,-1.64,9.77,0.29,-1.49,0.4,1771658366.0950289
-1.34,-1.64,9.77,0.34,-1.72,0.41,1771658366.108213
-0.58,-1.58,8.9,0.56,-2.29,0.42,1771658366.1211698
-0.13,-1.48,8.68,0.65,-2.49,0.38,1771658366.134091
-0.06,-1.37,10.38,0.64,-2.59,0.37,1771658366.148211
-0.06,-1.37,10.38,0.37,-2.41,0.27,1771658366.160081
-0.22,-0.98,11.25,0.2,-2.32,0.26,1771658366.173187
-0.78,-1.18,10.65,0.16,-2.22,0.21,1771658366.186074
-0.78,-1.18,10.65,0.22,-1.4,0.04,1771658366.199105
-0.78,-0.89,10.93,0.22,-0.81,-0.04,1771658366.2120461
-0.37,-1.12,11.22,0.14,-0.2,-0.13,1771658366.2250528
-0.37,-1.12,11.22,-0.25,0.81,-0.32,1771658366.238227
-0.7,-0.6,11.25,-0.42,1.33,-0.46,1771658366.251195
-0.63,-0.92,10.8,-0.52,1.6,-0.59,1771658366.264098
0.48,-1.4,10.23,-0.41,1.76,-0.57,1771658366.2771058
0.48,-1.4,10.23,-0.37,1.79,-0.52,1771658366.2902021
0.2,-1.4,9.9,-0.3,1.78,-0.5,1771658366.303252
-0.33,-1.66,10.08,-0.32,2.01,-0.54,1771658366.3161669
-0.33,-1.66,10.08,-0.39,2.23,-0.52,1771658366.32907
-0.07,-2.26,10.29,-0.47,2.26,-0.44,1771658366.342135
-0.34,-2.23,9.81,-0.56,1.92,-0.29,1771658366.355158
-0.67,-1.74,8.99,-0.46,1.75,-0.22,1771658366.368279
-0.67,-1.74,8.99,-0.33,1.53,-0.16,1771658366.381087
-1.02,-1.64,8.95,-0.15,0.91,-0.05,1771658366.394193
-1.31,-1.71,8.14,-0.07,0.66,-0.0,1771658366.407268
-1.31,-1.71,8.14,0.02,0.44,0.02,1771658366.420265
-0.99,-1.84,8.28,0.12,-0.06,0.12,1771658366.433092
-0.94,-1.78,8.65,0.19,-0.27,0.18,1771658366.4461381
-0.94,-1.78,8.65,0.37,-0.83,0.26,1771658366.4591
-1.16,-1.58,8.77,0.51,-1.21,0.33,1771658366.472291
0.08,-2.18,7.74,0.69,-1.64,0.48,1771658366.485177
-0.6,-1.6,8.76,1.02,-2.42,0.55,1771658366.498162
-0.6,-1.6,8.76,1.1,-2.53,0.54,1771658366.511075
0.41,-1.44,10.41,1.05,-2.6,0.59,1771658366.524246
-0.04,-0.95,11.46,0.74,-2.61,0.52,1771658366.537157
-0.04,-0.95,11.46,0.59,-2.48,0.46,1771658366.55016
-0.01,-0.77,11.66,0.43,-2.34,0.4,1771658366.5631511
0.18,-0.49,11.18,0.21,-1.94,0.32,1771658366.576154
0.18,-0.49,11.18,0.11,-1.51,0.25,1771658366.589293
-0.66,-0.64,10.81,0.06,-0.93,0.13,1771658366.602098
0.02,-0.95,10.77,-0.1,0.02,-0.04,1771658366.615137
0.5,-0.6,10.47,-0.15,0.34,-0.09,1771658366.628107
0.5,-0.6,10.47,-0.15,0.67,-0.14,1771658366.641139
-0.97,-0.63,10.69,-0.16,1.58,-0.48,1771658366.6542988
-0.63,-1.06,11.9,-0.34,2.03,-0.65,1771658366.667378
-0.63,-1.06,11.9,-0.56,2.43,-0.68,1771658366.680151
-0.42,-1.59,11.34,-0.91,2.8,-0.66,1771658366.693318
-0.33,-1.65,10.28,-0.98,2.7,-0.63,1771658366.7062988
-0.33,-1.65,10.28,-0.93,2.54,-0.66,1771658366.719241
0.49,-1.6,8.55,-0.53,1.79,-0.38,1771658366.732126
0.14,-1.71,8.62,-0.31,1.38,-0.26,1771658366.7451048
-0.51,-1.52,9.23,-0.18,1.06,-0.19,1771658366.75828
-0.51,-1.52,9.23,-0.14,0.52,-0.1,1771658366.771292
-0.57,-1.68,8.75,-0.09,0.28,-0.04,1771658366.784226
-0.12,-1.56,8.53,-0.01,0.09,0.05,1771658366.797179
-0.12,-1.56,8.53,0.1,-0.39,0.18,1771658366.8101382
0.32,-1.6,8.83,0.13,-0.75,0.29,1771658366.823306
0.56,-1.89,8.31,0.2,-1.15,0.4,1771658366.8362129
-0.52,-1.23,9.14,0.4,-1.82,0.53,1771658366.849162
-0.52,-1.23,9.14,0.49,-2.03,0.51,1771658366.862179
0.57,-1.6,9.55,0.55,-2.2,0.56,1771658366.875115
0.27,-1.19,10.1,0.6,-2.31,0.64,1771658366.8883479
0.27,-1.19,10.1,0.6,-2.29,0.64,1771658366.901335
0.36,-1.06,10.18,0.51,-2.3,0.55,1771658366.914263
0.07,-0.62,11.86,0.34,-2.25,0.45,1771658366.9271328
0.07,-0.62,11.86,0.18,-2.14,0.37,1771658366.9401338
-0.06,-0.8,11.31,0.07,-1.41,0.14,1771658366.95342
-0.45,-0.95,10.57,0.08,-0.83,0.06,1771658366.966183
-0.51,-0.84,10.79,0.03,-0.21,-0.04,1771658366.979222
-0.51,-0.84,10.79,-0.21,1.11,-0.21,1771658366.992188
-0.7,-0.6,11.01,-0.34,1.7,-0.35,1771658367.0052202
0.01,-1.26,10.85,-0.44,2.06,-0.48,1771658367.018362
0.01,-1.26,10.85,-0.5,2.12,-0.53,1771658367.031199
0.39,-1.35,10.75,-0.51,2.04,-0.55,1771658367.044207
0.33,-1.52,9.81,-0.46,2.02,-0.55,1771658367.057345
0.33,-1.52,9.81,-0.39,1.91,-0.4,1771658367.070267
1.24,-2.08,9.8,-0.42,1.82,-0.26,1771658367.083221
1.19,-2.13,9.16,-0.45,1.65,-0.11,1771658367.0962298
0.92,-1.98,9.01,-0.27,1.17,0.06,1771658367.109169
0.92,-1.98,9.01,-0.21,0.87,0.2,1771658367.1223848
0.3,-1.85,9.5,-0.2,0.6,0.32,1771658367.135233
-2.21,-1.03,9.11,-0.11,0.19,0.31,1771658367.1482298
-2.21,-1.03,9.11,-0.02,0.03,0.21,1771658367.161192
-1.49,-1.33,8.9,0.07,-0.01,0.18,1771658367.174381
-0.85,-1.68,9.28,0.07,-0.16,0.15,1771658367.1874151
-1.13,-1.53,9.33,0.03,-0.34,0.13,1771658367.200329
-1.13,-1.53,9.33,0.02,-0.52,0.07,1771658367.213234
-0.8,-1.45,9.08,0.17,-0.8,-0.01,1771658367.2262201
-0.62,-1.28,9.55,0.23,-0.94,-0.04,1771658367.2394161
-0.62,-1.28,9.55,0.27,-0.97,-0.07,1771658367.252293
-0.5,-1.4,9.55,0.3,-0.91,-0.07,1771658367.2652109
-0.39,-1.65,9.26,0.28,-0.82,-0.06,1771658367.2782059
-0.39,-1.65,9.26,0.25,-0.69,-0.04,1771658367.291237
-0.2,-1.61,9.5,0.14,-0.45,-0.02,1771658367.304415
0.0,-1.36,10.05,0.08,-0.36,-0.03,1771658367.3174012
0.1,-1.28,10.02,0.05,-0.3,-0.04,1771658367.330333
0.1,-1.28,10.02,0.11,-0.11,-0.05,1771658367.3432488
0.08,-1.05,10.55,0.16,0.09,-0.08,1771658367.356395
-0.15,-1.36,11.01,0.14,0.29,-0.12,1771658367.369397
-0.15,-1.36,11.01,0.01,0.42,-0.15,1771658367.3824031
-0.03,-1.75,10.53,-0.05,0.36,-0.13,1771658367.395228
0.11,-1.43,9.46,0.03,0.45,-0.13,1771658367.4082508
0.11,-1.43,9.46,0.05,0.35,-0.11,1771658367.4212742
-0.05,-1.66,9.48,0.06,0.29,-0.1,1771658367.434429
